,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
CREE,0.61593914,0.15864205,,,1.0,0.525805,,3.0,20.471,,6.0,39.855,3.585,1535673600,14.092,,,72471000,0.048520003,57.544,2.792,4170248448,USD,,100275143,1.22,32.66803,-13068500,6796.0,,,0.27653998,413067000,0.01096,1.06579,Semiconductors,,,1529798400,976492800,2/1,,1,86400,,,1529798400,-279968000,1592956800,10,167358000,-0.04002,3.0,0.64,3,1.9469004,,-0.18744,-0.18744,2.189,buy,2.5,-0.01413,-0.13035,0.141,15.007,,Technology,3.0,100864000,0.1172,11925366,1532995200,10750634,0.1515,8.2,60.0,28.0,47.6,46.0,,,387084992,3.833,292000000,1493680000,-2.813,,
CRESY,-0.27042693,0.15864205,,,,1.367779,,,14.46,,,14.03,1.795,1535673600,291.479,,,307654368,0.21374,26.818,5.732,8250562560,ARS,,26123830,2.19,,-344385152,,,,0.38695,15085800000,0.0,0.27757,Farm Products,,,1530316800,1418169600,1011/1000,,1,86400,,,1530316800,-261652032,1593475200,1,508572992,0.11732,,,2,0.97026277,,0.13831,0.13831,1.514,strong_buy,1.0,0.00961,0.085159995,,28.96,,Consumer Defensive,,491935008,0.0032,168830,1532995200,152331,,1.38,22.5,22.5,22.5,22.5,,,2538693120,51.725,8105601536,1439363072,2.97,,
CRIS,-0.80473375,0.15864205,,,,0.666601,,,0.214,,,1.65,3.013,1535673600,541.449,,,-39146000,0.0,-1.324,4.921,51830456,USD,,27365818,-1.34,-1.2313433,-25118000,55.0,,,-2.37733,-35694000,0.18236999,0.34882998,Biotechnology,,,1514678400,1527638400,1/5,,1,86400,,,1530316800,-42896000,1577750400,3,-40888000,-3.73785,,,2,7.7102804,,0.0,0.0,2.96,strong_buy,1.5,-0.42064,-5.25107,0.144,0.328,,Healthcare,,33181100,0.036199998,1202253,1532995200,1055845,0.0538,4.13,18.0,6.0,10.67,8.0,,,40420000,1.218,38497000,10532000,-1.337,,
CRMT,0.9620564,0.15864205,,,2.0,0.541397,,7.0,34.634,,5.0,79.0,12.814,1535673600,66.177,0.7,0.557,51581000,0.08189999,14.08,1.153,726241216,USD,,5776539,6.1,12.95082,-5786750,1504.0,,,0.48518002,296928000,0.077259995,0.70018,Auto & Truck Dealerships,,,1525046400,1113523200,3/2,,1,86400,,,1532995200,40361000,1588204800,4,7618000,0.0753,4.0,0.79,2,2.2809956,,0.06415,0.06415,11.594,buy,2.0,0.06513,0.16971001,0.12,89.007,,Consumer Cyclical,1.0,6883310,0.0275,188738,1532995200,218707,0.0326,2.44,96.0,82.0,89.0,89.0,,,841000,0.122,157676992,629798016,5.545,,
CRNT,0.35922337,0.15864205,,,,0.746877,,,1.77,,,3.13,2.144,1535673600,,-0.352,-0.352,31344000,0.09377,6.35,0.595,199038640,USD,,56045991,0.23,13.608696,8521875,905.0,,,0.33469,107335000,0.28435,0.2517,Communication Equipment,,,1514678400,,,,1,86400,,,1530316800,16002000,1577750400,1,15654000,0.06944,,1.03,2,1.7683617,,0.047870003,0.047870003,1.662,buy,2.5,0.056789998,0.12209,-0.054,4.282,,Technology,,78139904,0.0034999999,273325,1532995200,561654,0.0042,0.69,4.4,4.4,4.4,4.4,,,29398000,0.376,0,334280992,0.2,,
CROX,1.3705308,0.15864205,,,2.0,0.056845,,2.0,2.911,,2.0,21.475,2.429,1535673600,0.01,0.75,0.566,96667000,0.09175,15.222,1.397,1471419904,USD,,62520783,0.76,28.25658,111934000,4382.0,,,0.50791,517221000,0.023459999,1.0701001,Footwear & Accessories,,,1514678400,1181865600,2/1,,1,86400,,,1530316800,9180000,1577750400,5,99745000,0.06215,3.0,8.2,3,7.37719,,0.026670001,0.026670001,1.665,hold,2.7,0.06627,0.06939,0.047,15.153,,Consumer Cyclical,7.0,68094304,0.1449,9866232,1532995200,8605201,0.1942,8.77,21.0,14.0,18.4,20.0,,,171514000,2.519,38000,1053537024,0.132,,
CRSP,1.8362668,0.15864205,,,,,,,5.633,,,51.6,17.886,1535673600,,,,-83592000,-2.24964,-27.69,62.293,2314671616,USD,,26566793,-3.19,-16.175549,-28659624,127.0,,,-1.23443,-28803000,0.42931998,0.39238998,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-91247000,1577750400,7,-78617000,-2.33815,,,2,9.160305,,-2.45565,-2.45565,17.352,buy,2.3,-0.16502,-0.39418998,-0.696,0.858,,Healthcare,,47586900,0.062800005,2989987,1532995200,3022353,0.101,4.2,86.0,50.0,66.93,67.0,,,319736992,6.719,0,37158000,-2.106,,
CRTO,-0.41792524,0.15864205,,,1.0,0.120362,,5.0,14.148,,3.0,24.05,1.956,1535673600,0.291,1.222,1.299,255234000,0.1091,3.69,0.403,941773184,USD,,60358869,2.45,9.816326,146698256,2678.0,,,0.36775002,821992000,0.02093,1.00472,Internet Content & Information,,,1514678400,,,,1,86400,,,1530316800,106338000,1577750400,20,265596992,0.07136,4.0,-11.72,2,1.6998869,,0.04546,0.04546,1.911,buy,2.4,0.07575,0.12935,-0.009,35.464,,Technology,7.0,67006200,0.0614,4246910,1532995200,5744464,,3.32,45.0,24.0,33.63,34.0,,,480284992,7.799,2813000,2339353088,1.57,,
CRUS,-0.31379795,0.15864205,,,1.0,0.076695,,3.0,18.471,,3.0,38.29,4.847,1535673600,,,,289143008,0.19724001,7.598,1.499,2196814592,USD,,60603175,3.36,11.395834,223484000,1596.0,,,0.49358,760716000,0.0088599995,0.92521006,Semiconductors,,,1522454400,806025600,2/1,,1,86400,,,1530316800,114811000,1585612800,9,327216000,0.13964,2.0,0.84,2,2.0729792,,0.07832,0.07832,2.975,buy,2.5,0.09361,0.10037,-0.207,23.362,,Technology,3.0,61021200,0.087,5310413,1532995200,5862114,0.112399995,4.8,80.0,32.0,49.11,50.0,,,226336000,3.709,0,1465933952,1.782,,
CRVS,-0.43442142,0.15864205,,,1.0,-2.054,,7.0,4.363,,8.0,9.5,13.747,1535673600,,,,-51166000,0.0,-3.114,,159337520,USD,,11853454,-1.97,-4.822335,-24609876,55.0,,,0.0,,0.04891,0.89058,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-50578000,1577750400,3,-43687000,0.0,7.0,,2,2.1774008,,0.0,0.0,13.654,strong_buy,1.5,-0.25667998,-0.43568,,,,Healthcare,8.0,29197900,0.0342,998644,1532995200,993518,0.0727,18.55,19.0,15.0,17.0,17.0,,,133225000,4.563,0,,-2.181,,
CRWS,-0.0852713,0.15864205,,,,0.618216,,,3.852,,,5.85,3.801,1535673600,9.899,-0.476,-0.49,8531000,0.11835,7.509,0.889,64058348,USD,,8622260,0.75,,846500,179.0,,,0.28169,19779000,0.14465,0.40346,Apparel Manufacturing,,,1522540800,,,,1,86400,,,1530403200,2767000,1585699200,1,4133000,0.10195,,1.56,2,1.5186915,,0.03839,0.03839,1.525,buy,2.0,0.09044,0.07129,0.133,7.152,,Consumer Cyclical,,10069600,0.0031,31066,1532995200,27504,0.0041,2.16,9.0,9.0,9.0,9.0,,,199000,0.02,3840000,72083000,0.275,,
CRZO,0.73101485,0.15864205,,,1.0,2.973506,,6.0,5.194,,4.0,25.17,0.263,1535673600,250.666,-0.576,-0.373,431576992,0.49318,8.369,4.127,3611789056,USD,,73537633,4.38,5.7465754,-832935488,249.0,,,0.83043,573525000,0.04737,1.0014,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,26978000,1577750400,20,519697984,0.16632,3.0,0.2,2,4.8459764,,0.06123,0.06123,0.225,buy,2.1,0.038829997,0.14657,0.578,10.726,,Energy,2.0,91614496,0.1087,8923864,1532995200,11990018,0.1321,3.27,44.0,12.0,33.56,34.63,,,2099000,0.026,1502306944,875083008,0.329,,
CSCO,0.46075702,0.15864205,,,1.0,1.115837,,7.0,9.247,,1.0,47.22,2.287,1535673600,59.349,0.683,0.569,14737000448,0.29874,13.285,3.969,195774234624,USD,,4569231322,3.25,14.529231,10239250432,74200.0,,,0.62183,30675000000,0.00095,0.76018,Communication Equipment,,,1532736000,953769600,2/1,,1,86400,,,1532736000,110000000,1595894400,25,13665999872,0.25901,1.0,1.77,2,5.106521,,0.00223,0.00223,2.11,buy,2.1,0.066939995,0.00201,0.059,10.198,,Technology,1.0,4571330048,0.0088,40336147,1532995200,40119782,,2.09,60.0,40.0,51.08,51.0,,,46548000768,10.183,25641000960,49329999872,0.02,,
CSFL,0.1762377,0.15864205,,,2.0,0.366206,,6.0,18.31,,2.0,30.08,,1535673600,,0.462,1.111,,0.0,,6.986,2736766464,USD,,82065877,2.24,13.428572,,1200.0,,,0.0,294536000,0.02407,0.85444,Banks - Regional - US,,,1514678400,1148342400,2/1,,1,86400,,,1530316800,91659000,1577750400,7,91942000,0.46466,1.0,1.78,2,1.6428182,,0.23425,0.23425,,buy,2.1,0.0106,0.07551,0.577,5.459,,Financial Services,1.0,95561296,0.0349,2938409,1532995200,2923894,0.036,6.57,34.0,31.0,32.93,33.0,,,464942016,5.526,723048000,391724000,1.255,,
CSGP,0.5146115,0.15864205,,,1.0,1.39341,,4.0,78.333,,2.0,416.14,7.374,1535673600,,0.765,0.976,286542016,0.26723,51.873,13.862,14863843328,USD,,35719305,9.88,42.119434,219117120,3800.0,,,0.773,744827000,0.01778,0.97981,Real Estate Services,,,1514678400,,,,1,86400,,,1530316800,174447008,1577750400,9,258656992,0.20377001,2.0,3.31,2,5.3124485,,0.16268998,0.16268998,7.102,buy,1.7,0.051119998,0.07639,0.252,30.618,,Real Estate,3.0,36391100,0.0161,585756,1532995200,643071,0.0165,4.46,500.0,460.0,477.22,475.0,,,966278016,26.553,0,1072259968,4.925,,
CSGS,0.07915366,0.15864205,,,1.0,0.819011,,2.0,10.807,,1.0,41.44,2.682,1535673600,103.3,0.314,0.305,139868000,0.17075,10.544,1.8,1474775808,USD,,29312199,2.93,14.143344,44779752,3373.0,,,0.49943,394771000,0.01973,0.99463,Software - Infrastructure,,,1514678400,920851200,2/1,,1,86400,,,1530316800,58677000,1577750400,3,88921000,0.1425,1.0,-2.84,2,3.8345516,,0.07163,0.07163,2.483,strong_buy,1.3,0.08144,0.17648001,0.105,25.168,,Technology,4.0,33510000,0.0806,2701250,1532995200,2501357,0.112399995,16.39,52.0,49.0,51.0,52.0,,,186364000,5.757,361404000,819136000,1.78,,
CSII,0.38400006,0.15864205,,,2.0,2.217301,,5.0,4.031,,1.0,37.83,4.474,1535673600,15.664,4.703,3.841,6168000,0.02842,197.147,5.603,1216002688,USD,,32192142,0.07,540.4286,7614125,652.0,,,0.81808,177559000,0.03709,0.87543,Medical Devices,,,1530316800,1235606400,1/10,,1,86400,,,1530316800,1693000,1593475200,4,9674000,0.010290001,3.0,-6.35,3,9.3847685,,0.00789,0.00789,3.952,buy,2.0,0.00703,0.01354,0.118,6.548,,Healthcare,6.0,33505600,0.0233,779345,1532995200,711419,0.023599999,2.73,51.0,45.0,47.75,47.5,,,116804000,3.486,21064000,217043008,0.05,,
CSIQ,-0.10951519,0.15864205,,,,1.256984,,,18.11,,,14.87,0.927,1535673600,212.887,-0.587,-0.593,401611008,0.09804,6.957,0.682,2793975040,USD,,41362567,1.71,8.695907,,12129.0,,,0.16675,638967000,0.23367001,0.38976002,Solar,,,1514678400,,,,1,86400,,,1530316800,133641000,1577750400,8,,0.07339,,0.5,2,0.82109326,,0.03262,0.03262,0.263,hold,3.0,0.03458,0.13255,-0.06,69.945,,Technology,,58581800,0.0481,2818726,1532995200,3296656,0.062800005,3.15,24.0,12.5,16.53,15.58,,,452471008,7.692,2348559104,4096486912,2.245,,
CSOD,0.41223884,0.15864205,,,2.0,1.42138,,1.0,0.758,,6.0,55.645,1.344,1535673600,1222.406,,,-12160000,-0.02341,-268.215,6.28,3261497856,USD,,45541929,1.09,51.050457,98804376,1851.0,,,0.71700996,339118000,0.08289,0.89176005,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-52082000,1577750400,8,85769000,-0.03442,4.0,1.39,2,73.410286,,-0.10028,-0.10028,1.246,buy,2.2,-0.014450001,-1.4128,0.136,9.004,,Technology,6.0,58766100,0.016900001,995608,1532995200,1345996,0.025,2.1,69.0,48.0,60.63,63.5,,,642232000,10.929,539961024,519382016,-0.903,,
CSTE,-0.2670157,0.15864205,,,,1.076918,,,13.711,,,20.4,3.108,1535673600,4.058,-0.234,-0.243,78040000,0.13269,7.469,0.991,582900544,USD,,20838494,1.04,19.615385,1126750,1545.0,,,0.30372998,197223000,0.44368,0.44926,Building Materials,,,1514678400,,,,1,86400,,,1530316800,12524000,1577750400,2,7050000,0.08276,,1.24,2,1.4878564,,0.02221,0.02221,1.85,underperform,3.7,0.04776,0.02876,0.002,17.124,,Basic Materials,,34348700,0.0496,1703433,1532995200,1726343,0.0785,6.63,19.0,13.0,16.0,16.0,,,104641000,3.045,19726000,588123008,0.365,,
CSTR,-0.050886214,0.15864205,,,1.0,,,2.0,12.762,,7.0,16.57,,1535673600,,,,,0.0,,4.373,241130448,USD,,6150249,1.36,12.183824,,183.0,,,0.0,39901000,0.30322,0.37969002,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,11218000,1577750400,4,27009000,0.33937,4.0,,2,1.2983859,,0.20346001,0.20346001,,hold,3.4,0.008090001,0.07705,2.999,4.774,,Financial Services,5.0,11851700,0.0197,236289,1532995200,282350,0.0252,15.35,21.0,17.0,19.25,19.5,,,58222000,4.859,95000000,55135000,0.826,,
CSWC,0.15015197,0.15864205,,,,-0.173326,,,18.866,,,19.05,1.315,1535673600,39.575,1.118,1.141,25789000,0.66969,16.147,10.813,416403648,USD,,13572882,1.58,12.056961,24673124,20.0,,,1.0,35126000,0.06508,0.56747,Asset Management,,,1522454400,1376611200,4/1,,1,86400,,,1530316800,45516000,1585612800,4,-79254000,0.64138,,,2,1.009753,,1.18196,1.18196,1.301,buy,1.8,0.039470002,0.15303999,0.438,2.389,,Financial Services,,16343200,0.0011999999,19995,1532995200,7904,0.0015,0.93,23.0,18.0,20.5,20.5,,,12532000,0.769,121646000,38509000,2.814,,
CSWI,0.22883296,0.15864205,,,2.0,1.504015,,4.0,17.025,,3.0,53.35,2.87,1535673600,7.46,0.366,0.371,67776000,0.20758,13.083,2.716,886737216,USD,,15553983,2.69,19.832712,53389124,730.0,,,0.45727003,149316000,0.01956,0.71547997,Diversified Industrials,,,1522454400,,,,1,86400,,,1530316800,36402000,1585612800,3,41654000,0.16219,2.0,1.89,2,3.133627,,-0.02671,-0.02671,1.688,buy,2.3,0.08868,0.13208,0.003,20.842,,Industrials,2.0,15716300,0.0128999995,202198,1532995200,131116,0.013099999,2.49,65.0,49.0,54.67,50.0,,,10983000,0.699,19963000,326500992,-0.557,,
CSX,0.4312476,0.15864205,,,1.0,1.092079,,3.0,16.312,,10.0,74.1,1.663,1535673600,98.324,0.836,0.72,5541000192,0.47833002,13.626,6.518,75504402432,USD,,856483180,4.04,18.341583,1835874944,24006.0,,,0.47833002,5186000000,0.052670002,0.76928,Railroads,,,1514678400,1308182400,3/1,,1,86400,,,1530316800,6169999872,1577750400,22,3915000064,0.36438,9.0,1.01,2,4.542668,,0.53271997,0.53271997,1.408,buy,2.2,0.07249,0.48166,0.058,13.06,,Industrials,1.0,858811008,0.0188,16159556,1532995200,18121148,0.0217,3.71,90.0,52.0,75.05,76.0,,,1403000064,1.634,13788000256,11584000000,6.939,,
CTAS,0.5946568,0.15864205,,,2.0,1.089536,,9.0,28.37,,2.0,210.29,2.549,1535673600,84.047,1.168,1.21,1311147008,0.20244,19.213,3.89,25191370752,USD,,85968269,8.03,26.188046,626079488,41000.0,,,0.44908002,2908523000,0.15176,0.68899,Business Services,,,1527724800,952473600,3/2,,1,86400,,,1527724800,772137984,1590883200,8,964160000,0.1593,8.0,1.67,2,7.412407,,0.1301,0.1301,1.241,buy,2.4,0.093439996,0.29475,0.091,60.76,,Industrials,9.0,106279000,0.031600002,3363601,1532995200,3589760,,8.39,222.0,178.0,199.75,202.5,,,138724000,1.305,2535309056,6476632064,7.564,,
CTBI,0.07647741,0.15864205,,,2.0,0.354512,,6.0,30.654,,5.0,46.625,,1535673600,,0.009,0.005,,0.0,,5.956,1087892736,USD,,14966916,3.42,13.63304,,988.0,,,0.0,175970000,0.035639998,0.60752,Banks - Regional - US,,,1514678400,1399939200,11/10,,1,86400,,,1530316800,56088000,1577750400,1,69348000,0.41456002,5.0,2.91,3,1.5210087,,0.30708,0.30708,,hold,3.0,0.01354,0.106120005,0.071,10.343,,Financial Services,6.0,17705300,0.0029,50753,1532995200,68995,0.0032,1.87,55.0,55.0,55.0,55.0,,,64720000,3.659,316902016,182650000,3.176,,
CTG,-0.0076922774,0.15864205,,,,0.254882,,,4.696,,,5.38,2.406,1535673600,9.284,1.384,1.166,7206000,0.02224,10.231,0.227,73723944,USD,,11091226,0.45,11.955556,-2943250,4150.0,,,0.19163999,56483000,0.16919,0.52158,Information Technology Services,,,1514678400,865296000,2/1,,1,86400,,,1530230400,975000,1577750400,2,-4623000,0.01747,,1.01,2,1.1456559,,0.00301,0.00301,2.341,strong_buy,1.5,0.02764,0.01328,0.227,22.266,,Technology,,14471300,0.0011,15213,1532995200,21413,0.0011,0.38,10.0,5.0,7.5,7.5,,,9718000,0.672,6310000,324063008,0.058,,
CTIC,-0.4069401,0.15864205,,,2.0,-1.147874,,9.0,1.198,,8.0,1.9,4.275,1535673600,22.409,,,-40970000,0.0,-0.643,1.988,26360310,USD,,35407745,-0.92,-2.0652173,-28047750,58.0,,,0.93732,24782000,0.03223,0.703,Biotechnology,,,1514678400,1483401600,1/10,,1,86400,,,1530316800,-41677000,1577750400,4,-46359000,-3.13849,8.0,,3,1.5859767,,0.0,0.0,4.21,strong_buy,1.5,-0.2753,-0.8121,-0.972,0.273,,Healthcare,3.0,57981100,0.0277,1607387,1532995200,3164753,0.0318,3.09,8.0,4.0,5.75,5.5,,,92824000,1.602,14263000,13257000,-0.862,,
CTMX,0.0559597,0.15864205,,,2.0,0.783,,8.0,1.054,,9.0,18.3,4.406,1535673600,,,,-39503000,-0.45542,-12.938,5.892,511070688,USD,,43897153,-2.25,-8.133333,-16683375,92.0,,,1.0,71623000,0.02322,0.73958,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-38566000,1577750400,7,-24964000,-0.47451,7.0,-6.72,2,17.362429,,-0.44462,-0.44462,4.33,buy,1.7,-0.07059,-0.82609004,1.438,2.268,,Healthcare,3.0,44963700,0.0538,2420963,1532995200,2157419,0.0747,8.22,44.0,32.0,38.29,39.0,,,335145984,7.454,0,86740000,-1.009,,
CTRE,-0.057142854,0.15864205,,,1.0,0.746946,,6.0,8.132,,3.0,17.96,0.888,1535673600,85.221,5.362,5.535,109503000,0.74687,18.34,13.697,2008252800,USD,,79610858,0.75,23.946665,73339248,50.0,,,0.90167,119995000,0.015420001,0.89774,REIT - Healthcare Facilities,,,1514678400,,,,1,86400,,,1530316800,41078000,1577750400,9,86015000,0.44921002,5.0,0.83,2,2.2085586,,0.28261998,0.28261998,0.716,buy,2.3,0.03672,0.06647,0.187,1.936,,Real Estate,9.0,80981104,0.0363,2941518,1532995200,2888159,0.0701,4.61,20.0,15.0,18.33,18.5,,,11560000,0.143,544337984,146615008,0.54,,
CTRL,0.25781798,0.15864205,,,2.0,0.57779,,5.0,6.559,,9.0,34.3,4.002,1535673600,,0.714,0.775,29677000,0.11342,29.944,3.396,888645888,USD,,25782487,1.54,22.272728,22926250,635.0,,,0.51707,124723000,0.01282,0.80967003,Electronic Components,,,1514678400,,,,1,86400,,,1530316800,19023000,1577750400,8,30742000,0.07779,7.0,1.28,2,5.2294555,,0.07271,0.07271,2.799,buy,2.0,0.06392,0.117989995,0.13,10.204,,Technology,8.0,26095600,0.0722,1883360,1532995200,1521181,0.08229999,2.82,40.0,31.0,34.88,34.5,,,80546000,3.087,0,261642000,0.694,,
CTRN,0.60559654,0.15864205,,,2.0,0.166938,,1.0,15.095,,4.0,30.37,2.301,1535673600,,,,45302000,0.057919998,6.965,0.403,315509568,USD,,11791295,2.0,15.185,21677624,2700.0,,,0.38466,289219000,0.093059994,0.9159,Apparel Stores,,,1517616000,,,,1,86400,,,1533340800,20426000,1580688000,1,40578000,0.0328,2.0,1.15,2,2.0119245,,0.02612,0.02612,0.759,buy,2.0,0.05169,0.100600004,0.095,57.909,,Consumer Cyclical,4.0,13106900,0.0346,448358,1532995200,571694,0.04,4.94,40.0,40.0,40.0,40.0,,,77001000,5.783,0,782116992,1.511,,
CTRP,-0.2936628,0.15864205,,,,2.138673,,,24.757,,,38.54,1.345,1535673600,59.774,5.587,6.284,635860544,0.14746,32.966,4.861,20961521664,CNY,,429050103,1.53,25.189543,,37400.0,,,0.821,22101421915,2.0000001e-05,0.70567,Leisure,,,1514678400,1449014400,2/1,,1,86400,,,1530316800,791029184,1577750400,29,,0.11354,,52.68,2,1.5567315,,0.18345,0.18345,1.113,buy,2.0,0.01201,0.0608,0.141,7.945,,Consumer Cyclical,,545217984,0.0442,22942139,1532995200,22582369,,5.83,56.85,41.89,49.19,49.87,,,8393288192,15.35,8264847872,4312067072,1.347,,
CTRV,-0.8271543,0.15864205,,,,0.466289,,,-0.15,,,0.6799,0.548,1535673600,,,,-18648166,0.0,-0.573,,10680833,USD,,13681631,-0.66,-1.0301515,,20.0,,,0.0,,0.052610002,0.05046,Biotechnology,,,1514678400,1527552000,1/8,,1,86400,,,1530316800,-16173081,1577750400,1,-13964056,0.0,,,4,,,0.0,0.0,0.516,buy,2.0,,,,,,Healthcare,,14451900,0.062,896298,1532995200,918033,0.0853,4.56,3.0,3.0,3.0,3.0,,,2580356,0.179,2000000,,-1.408,,
CTSH,0.06041372,0.15864205,,,5.0,0.778301,,1.0,18.359,,7.0,76.22,3.273,1535673600,7.034,-0.023,-0.03,3203000064,0.20648001,12.726,2.628,40762236928,USD,,577263037,5.07,15.03353,1993374976,268900.0,,,0.3866,5658000000,0.00281,0.91842,Information Technology Services,,,1514678400,1394409600,2/1,,1,86400,,,1530316800,1452999936,1577750400,28,2636999936,0.1758,6.0,1.25,2,4.1516423,,0.093669996,0.093669996,3.062,buy,2.1,0.118590005,0.13752,0.092,26.403,,Technology,5.0,580233984,0.0128999995,7463843,1532995200,9747723,0.0128,2.18,100.0,79.0,89.21,89.5,,,4247000064,7.319,749000000,15512000512,2.471,,
CTSO,1.3727274,0.15864205,,,5.0,1.834655,,9.0,0.686,,7.0,13.05,8.816,1535673600,45.887,,,-13011030,-0.67939,-29.887,20.305,388864896,USD,,25904649,-0.38,-34.342106,-8757003,101.0,,,0.67963,9632394,0.10532,0.26835,Diagnostics & Research,,,1514678400,1417737600,1/25,,1,86400,,,1530316800,-14340264,1577750400,4,-8089663,-0.69151,9.0,,4,19.023325,,-0.73126,-0.73126,8.073,buy,2.0,-0.29026,-0.95021003,0.614,0.657,,Healthcare,5.0,31459400,0.0749,2357009,1532995200,2405443,0.0795,8.79,18.0,15.0,16.13,15.75,,,25282626,0.804,9893685,19151100,-0.492,,
CTWS,0.21311188,0.15864205,,,2.0,-0.580636,,2.0,23.874,,1.0,68.6,0.628,1535673600,103.856,-0.466,-0.438,49900000,0.44775,22.515,10.081,1123510016,USD,,11955723,2.37,28.945148,-19596124,294.0,,,0.53935003,59037000,0.02469,0.50298,Utilities - Regulated Water,,,1514678400,1000080000,3/2,,1,86400,,,1530316800,16041000,1577750400,2,34979000,0.27548,9.0,5.2,2,2.8734186,,0.14419,0.14419,0.441,hold,3.5,0.02164,0.05861,0.072,9.401,,Utilities,10.0,12044700,0.0068,82438,1532995200,160542,0.0069,0.97,67.0,66.0,66.5,66.5,,,3868000,0.321,298630016,111446000,1.33,,
CTXS,0.4493984,0.15864205,,,1.0,1.398227,,5.0,4.698,,3.0,110.08,0.752,1535673600,337.553,0.043,-0.018,890971008,0.30635,17.818,5.459,15875515392,USD,,127845876,5.96,18.469799,780451392,7500.0,,,0.86859,2450728000,0.0116,1.05459,Software - Infrastructure,,,1514678400,1485907200,12558/10000,,1,86400,,,1530316800,93923000,1577750400,17,1036555008,0.25136,5.0,1.84,2,23.431248,,0.03229,0.03229,0.676,hold,2.8,0.084630005,0.0746,0.071,20.272,,Technology,7.0,135658000,0.0746,10125809,1532995200,9909359,0.096999995,8.09,135.0,83.0,115.12,120.0,,,1509074944,11.124,2147433984,2908338944,0.622,,
CUI,-0.3247127,0.15864205,,,,0.105702,,,1.798,,,2.35,1.905,1535673600,18.679,,,-8959000,-0.101780005,-7.608,0.774,68164392,USD,,28137039,0.14,16.785713,-10097000,333.0,,,0.32006,27869000,0.16951,0.0,Electronic Components,,,1514678400,1329436800,1/30,,1,86400,,,1530316800,-15194000,1577750400,4,-10853000,-0.13408,,-0.28,2,1.3070078,,-0.17261,-0.17261,1.074,buy,1.8,-0.0915,-0.31651,0.028,3.364,,Technology,,28529600,0.0127,361042,1532995200,375258,0.0148,5.38,6.0,4.0,5.5,6.0,,,7312000,0.256,9573000,88023000,-0.581,,
CUR,-0.04347819,0.15864205,,,,0.748927,,,0.407,,,1.08,10.333,1535673600,,,,-9005900,0.0,-1.032,18.216,9289983,USD,,11772812,-2.24,,-6634489,6.0,,,1.0,260000,0.16233,0.15963,Biotechnology,,,1514678400,1483920000,1/13,,1,86400,,,1530316800,-6223551,1577750400,1,-9979353,-18.095749,,,2,2.6535628,,0.0,0.0,9.885,buy,2.0,-0.51268,-0.89754,100.0,0.034,,Healthcare,,15160000,0.0373,565002,1532995200,637559,0.0444,5.24,26.0,26.0,26.0,26.0,,,7092832,0.468,0,510000,-0.419,,
CUTR,-0.23420072,0.15864205,,,2.0,0.440316,,7.0,5.018,,8.0,30.55,1.98,1535673600,,,,923000,0.0056800004,442.295,2.512,408237888,USD,,12511235,0.94,32.5,2056000,367.0,,,0.54930997,86110000,0.02023,1.03468,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,25464000,1577750400,3,3894000,-0.00089,6.0,2.2,2,6.088083,,0.15672,0.15672,1.195,buy,2.0,-0.00086000003,0.39296,0.169,11.814,,Healthcare,3.0,13836800,0.0608,841576,1532995200,1121850,0.0735,3.41,57.0,45.0,50.67,50.0,,,29005000,2.096,0,162483008,1.8,,
